pickslip_id,parts_m,edge_freq
pickslip_8590240627,"part_8589935382,part_8589938158,part_8589941352,part_8589944778,part_8589944779,part_8589944780,part_8589944781,part_8589944782,part_8589944783,part_8589944784,part_8589944785,part_8589944786,part_8589944787,part_8589944788,part_8589944789,part_8589944790,part_8589944791,part_8589944792,part_8589944793,part_8589944796,part_8589944797,part_8589944798,part_8589944800,part_8589944801,part_8589944803,part_8589944804,part_8589944805,part_8589944806,part_8589944807,part_8589944808,part_8589944811,part_8589944812,part_8589944813,part_8589944814,part_8589944816,part_8589944817,part_8589944818,part_8589944820,part_8589944821,part_8589944822,part_8589944823,part_8589944824,part_8589944825,part_8589944827,part_8589944828,part_8589944830,part_8589944831,part_8589944833,part_8589944835,part_8589944836,part_8589944837,part_8589944838,part_8589944839,part_8589944840,part_8589944841,part_8589944842,part_8589944843,part_8589944845,part_8589944846,part_8589946308,part_8589952586,part_8589976865,part_8589976934,part_8590216275,part_8590239436,part_8590240602,part_8590240626",1
pickslip_8590021513,"part_8589935435,part_8589947483,part_8589947496,part_8589966854,part_8589975381,part_8590021513",1
pickslip_8590202171,"part_8589935397,part_8589935430,part_8589935434,part_8589935435,part_8589935443,part_8589935793,part_8589939414,part_8589939422,part_8589939423,part_8589943267,part_8589949505,part_8589968653,part_8589975907,part_8589975920,part_8589975921,part_8589975922,part_8589975923,part_8589975924,part_8589975925,part_8589975926,part_8589975936,part_8589980534,part_8589980535,part_8590025926,part_8590202167",1
pickslip_8590235868,"part_8589934648,part_8589935202,part_8589935397,part_8589935430,part_8589935434,part_8589935435,part_8589935458,part_8589939422,part_8589941111,part_8589943276,part_8590016173,part_8590106234,part_8590106250,part_8590106251,part_8590131394,part_8590214873",1
pickslip_8590142322,"part_8589934765,part_8589934775,part_8589934777,part_8589935430,part_8589935434,part_8589935435,part_8589937166,part_8589937574,part_8589943183,part_8589976080",2
pickslip_8589962057,"part_8589934765,part_8589934775,part_8589934777,part_8589935397,part_8589935430,part_8589935434,part_8589935435,part_8589935439,part_8589935441",2
pickslip_8590221818,"part_8589934765,part_8589934775,part_8589934777,part_8589935397,part_8589935430,part_8589935434,part_8589935435,part_8589937166,part_8589941111,part_8589943183",2
pickslip_8590038719,"part_8589936063,part_8590038719,part_8590038721",1
pickslip_8590083390,"part_8589969774,part_8590057585,part_8590078660",1
pickslip_8590197202,"part_8589952147,part_8590197198,part_8590197202",1
pickslip_8590174460,"part_8589937417,part_8589942210,part_8589952147,part_8590038757,part_8590057585,part_8590058564,part_8590085086,part_8590107033,part_8590174462",1
pickslip_8590040148,"part_8589934622,part_8589934847,part_8589934888,part_8589935362,part_8589935790,part_8589936110,part_8589937200,part_8589937367,part_8589937389,part_8589937398,part_8589937411,part_8589937417,part_8589939539,part_8589942219,part_8589942289,part_8589945305,part_8589945306,part_8589958045,part_8589958051,part_8589958091,part_8589958239,part_8589961777,part_8589983057,part_8590006159,part_8590014791,part_8590015240,part_8590039409,part_8590039410,part_8590040155,part_8590040167,part_8590040170",1
pickslip_8590194500,"part_8589937367,part_8589937398",2
pickslip_8590202502,"part_8589935281,part_8589937367,part_8589937398,part_8589943338,part_8590036482",1
pickslip_8590271095,"part_8589937417,part_8589944769",2
pickslip_8590018420,"part_8589934832,part_8589934863,part_8589934869,part_8589934874,part_8589937200,part_8589937356,part_8589937365,part_8589937398,part_8589940793,part_8589942977,part_8589944217,part_8589951840,part_8589958045,part_8589958051,part_8589958164,part_8589958314,part_8589961731,part_8589962145,part_8589989763,part_8589997169,part_8589999146,part_8589999147,part_8590000750,part_8590001774,part_8590006831,part_8590011818,part_8590015758,part_8590018386,part_8590018395,part_8590018397,part_8590018399,part_8590018402,part_8590018403,part_8590018407,part_8590018409,part_8590018417,part_8590018418,part_8590018420,part_8590018424",1
pickslip_8590197516,"part_8589969774,part_8590057585",1
pickslip_8590132610,"part_8589936063,part_8589936374,part_8589938604,part_8589946960,part_8589949116,part_8589976714",1
pickslip_8590035581,"part_8589934914,part_8589935531,part_8589976714",1
pickslip_8589973851,"part_8589940914,part_8589941473,part_8589973851,part_8589973854",1
pickslip_8590281107,"part_8590281100,part_8590281103,part_8590281104,part_8590281105,part_8590281106,part_8590281107",1
pickslip_8590061085,"part_8589934592,part_8589934593,part_8589934594,part_8589934595,part_8589934597,part_8589934598,part_8589934599,part_8589934600,part_8589934601,part_8589934602,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934609,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934617,part_8589934618,part_8589934619,part_8589934620,part_8589934621,part_8589934622,part_8589934623,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934635,part_8589934636,part_8589934639,part_8589934641,part_8589934642,part_8589934643,part_8589934645,part_8589934646,part_8589934647,part_8589934648,part_8589934649,part_8589934650,part_8589934652,part_8589934653,part_8589934654,part_8589934655,part_8589934656,part_8589934657,part_8589934658,part_8589934683,part_8589934684,part_8589934685,part_8589934686,part_8589934687,part_8589934688,part_8589934689,part_8589963824",1
pickslip_8590083284,"part_8589934592,part_8589934593,part_8589934594,part_8589934595,part_8589934596,part_8589934597,part_8589934598,part_8589934599,part_8589934600,part_8589934601,part_8589934602,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934609,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934617,part_8589934618,part_8589934619,part_8589934620,part_8589934621,part_8589934622,part_8589934623,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934635,part_8589934636,part_8589934637,part_8589934638,part_8589934639,part_8589934641,part_8589934642,part_8589934643,part_8589934645,part_8589934646,part_8589934647,part_8589934648,part_8589934649,part_8589934650,part_8589934651,part_8589934652,part_8589934653,part_8589934654,part_8589934655,part_8589934656,part_8589934657,part_8589934658,part_8589934683,part_8589934684,part_8589934685,part_8589934686,part_8589934687,part_8589934688,part_8589934689",5
pickslip_8590181751,"part_8589934592,part_8589934593,part_8589934594,part_8589934595,part_8589934596,part_8589934597,part_8589934598,part_8589934599,part_8589934600,part_8589934601,part_8589934602,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934609,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934617,part_8589934618,part_8589934619,part_8589934620,part_8589934621,part_8589934622,part_8589934623,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934635,part_8589934636,part_8589934637,part_8589934638,part_8589934641,part_8589934642,part_8589934643,part_8589934645,part_8589934646,part_8589934647,part_8589934648,part_8589934649,part_8589934650,part_8589934651,part_8589934652,part_8589934653,part_8589934654,part_8589934655,part_8589934656,part_8589934657,part_8589934658,part_8589934683,part_8589934684,part_8589934685,part_8589934686,part_8589934687,part_8589934688,part_8589934689,part_8589934970,part_8589938592",1
pickslip_8590095530,"part_8589934592,part_8589934593,part_8589934594,part_8589934595,part_8589934596,part_8589934597,part_8589934598,part_8589934599,part_8589934600,part_8589934602,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934609,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934617,part_8589934618,part_8589934619,part_8589934620,part_8589934621,part_8589934622,part_8589934623,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934635,part_8589934636,part_8589934637,part_8589934638,part_8589934641,part_8589934642,part_8589934643,part_8589934645,part_8589934646,part_8589934647,part_8589934649,part_8589934650,part_8589934652,part_8589934653,part_8589934654,part_8589934655,part_8589934656,part_8589934657,part_8589934658,part_8589934683,part_8589934684,part_8589934685,part_8589934686,part_8589934687,part_8589934688,part_8589934689",2
pickslip_8589956788,"part_8589934592,part_8589934593,part_8589934594,part_8589934595,part_8589934596,part_8589934597,part_8589934598,part_8589934599,part_8589934600,part_8589934601,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934617,part_8589934618,part_8589934619,part_8589934620,part_8589934622,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934636,part_8589934637,part_8589934638,part_8589934641,part_8589934642,part_8589934643,part_8589934645,part_8589934646,part_8589934647,part_8589934648,part_8589934649,part_8589934650,part_8589934651,part_8589934652,part_8589934653,part_8589934654,part_8589934655,part_8589934656,part_8589934657,part_8589934658,part_8589934683,part_8589934684,part_8589934685,part_8589934686,part_8589934687,part_8589934688,part_8589934689",1
pickslip_8590282125,"part_8589934601,part_8589934602,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934609,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934617,part_8589934618,part_8589934619,part_8589934620,part_8589934621,part_8589934622,part_8589934623,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934635,part_8589934636,part_8589934652,part_8589934653,part_8589934683,part_8589934684,part_8589934685,part_8589934686,part_8589934687,part_8589934688,part_8589934689",2
pickslip_8590018629,"part_8589934598,part_8589934600,part_8589934601,part_8589934602,part_8589934603,part_8589934604,part_8589934605,part_8589934606,part_8589934607,part_8589934608,part_8589934609,part_8589934610,part_8589934611,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934618,part_8589934619,part_8589934620,part_8589934621,part_8589934622,part_8589934623,part_8589934624,part_8589934625,part_8589934626,part_8589934627,part_8589934628,part_8589934629,part_8589934630,part_8589934631,part_8589934632,part_8589934633,part_8589934634,part_8589934635,part_8589934636,part_8589934645,part_8589934646,part_8589934647,part_8589934648,part_8589934649,part_8589934650,part_8589934651,part_8589934652,part_8589934653,part_8589934683,part_8589934684,part_8589934686,part_8589934687,part_8589934688",1
pickslip_8590087979,"part_8589934592,part_8589934593,part_8589934594,part_8589934595,part_8589934596,part_8589934597,part_8589934598,part_8589934599,part_8589934600,part_8589934602,part_8589934603,part_8589934605,part_8589934606,part_8589934608,part_8589934612,part_8589934613,part_8589934614,part_8589934615,part_8589934616,part_8589934618,part_8589934620,part_8589934622,part_8589934625,part_8589934628,part_8589934629,part_8589934630,part_8589934632,part_8589934637,part_8589934638,part_8589934641,part_8589934642,part_8589934643,part_8589934645,part_8589934646,part_8589934647,part_8589934649,part_8589934650,part_8589934652,part_8589934653,part_8589934654,part_8589934655,part_8589934656,part_8589934657,part_8589934658,part_8589934684,part_8589934686,part_8589934687",1
pickslip_8589990256,"part_8589934605,part_8589934613,part_8589934617,part_8589934618,part_8589934629,part_8589934636,part_8589934652,part_8589934688,part_8589934689,part_8589934729,part_8589936239,part_8589936346,part_8589936385,part_8589936763,part_8589936970,part_8589937906,part_8589939333,part_8589939768,part_8589940705,part_8589940718,part_8589940738,part_8589940911,part_8589942342,part_8589942953,part_8589947646,part_8589947780,part_8589948007,part_8589952009,part_8589953330,part_8589955795,part_8589989976,part_8589990236,part_8589990237,part_8589990238,part_8589990239,part_8589990240,part_8589990241,part_8589990243,part_8589990249,part_8589990253,part_8589990256,part_8589990258,part_8589990260,part_8589990264,part_8589990265,part_8589990266,part_8589990267,part_8589990268,part_8589990271,part_8589990274,part_8589990276,part_8589990277,part_8589990281,part_8589990283,part_8589990284,part_8589990286,part_8589990288,part_8589990289,part_8589990290,part_8589990291,part_8589990292,part_8589990293,part_8589990294,part_8589990295,part_8589990305,part_8589990308,part_8589990309,part_8589990310,part_8589990311,part_8589990312",1
