part_id,part_abs_freq,type
part_8590139039,2,Consumable
part_8589952081,5,Consumable
part_8590014791,5,Consumable
part_8589977746,8,Consumable
part_8589938372,9,Part
part_8590014877,6,Part
part_8590281107,1,Part
part_8590045260,1,Consumable
part_8590107453,1,Consumable
part_8590107456,2,Consumable
part_8590017201,5,Consumable
part_8589993110,2,Consumable
part_8589939131,3,Consumable
part_8589993111,2,Consumable
part_8590045254,1,Consumable
part_8589953140,2,Consumable
part_8590093209,1,Consumable
part_8589983985,1,Consumable
part_8589983997,1,Consumable
part_8590000102,2,Consumable
part_8590122885,2,Consumable
part_8590242566,1,Consumable
part_8590242564,1,Consumable
part_8590039503,2,Consumable
part_8590219443,1,Consumable
part_8589983982,1,Consumable
part_8589983992,1,Consumable
part_8589983998,1,Consumable
part_8589979562,1,Consumable
part_8589984000,1,Consumable
part_8589979565,1,Consumable
part_8589979563,1,Consumable
part_8589984001,1,Consumable
part_8589979555,1,Consumable
part_8589993241,2,Consumable
part_8590000698,5,Consumable
part_8590051166,2,Consumable
part_8590199896,2,Consumable
part_8590051169,1,Consumable
part_8590017789,2,Consumable
part_8590201311,1,Consumable
part_8589954293,6,Consumable
part_8590117805,2,Consumable
part_8589966896,13,Part
part_8590012469,12,Part
part_8590017777,5,Consumable
part_8590021577,1,Consumable
part_8589990601,1,Part
part_8589976337,9,Consumable
part_8590029871,3,Consumable
part_8590019679,2,Part
part_8589976702,1,Consumable
part_8590268715,2,Part
part_8590028746,3,Consumable
part_8590076552,2,Consumable
part_8590073108,1,Consumable
part_8590113554,2,Consumable
part_8589968881,2,Part
part_8590100923,1,Consumable
part_8589954249,1,Consumable
part_8589989975,1,Consumable
part_8590266057,1,Consumable
part_8590120697,1,Consumable
part_8589936303,10,Part
part_8590101395,1,Consumable
part_8590096546,1,Consumable
part_8590096545,1,Consumable
part_8590089402,2,Consumable
part_8590104294,1,Consumable
part_8589936355,15,Consumable
part_8589934954,12,Consumable
part_8589959601,22,Consumable
part_8589967110,34,Consumable
part_8590099568,1,Consumable
part_8590113126,2,Part
part_8590204231,1,Part
part_8589959184,4,Consumable
part_8590281693,1,Part
part_8589939144,14,Part
part_8589990789,1,Consumable
part_8590153939,1,Consumable
part_8590074810,10,Consumable
part_8590247828,1,Consumable
part_8590211074,1,Consumable
part_8590140487,3,Consumable
part_8589940795,47,Consumable
part_8590257508,1,Consumable
part_8590164572,3,Consumable
part_8590233673,1,Consumable
part_8590248692,1,Consumable
part_8590011969,1,Consumable
part_8590059322,1,Consumable
part_8589947476,6,Consumable
part_8590194915,1,Part
part_8590051727,1,Consumable
part_8590035949,11,Consumable
part_8589934909,1,Consumable
part_8589957573,16,Consumable
part_8589957574,14,Consumable
part_8589969106,1,Consumable
part_8589968792,52,Consumable
part_8589945835,30,Consumable
part_8589939597,5,Consumable
part_8589935727,55,Consumable
part_8590207011,1,Consumable
part_8590265225,2,Consumable
part_8590247960,2,Consumable
part_8590118680,2,Consumable
part_8589967903,1,Consumable
part_8589989921,1,Consumable
part_8590009714,2,Consumable
part_8590259483,1,Consumable
part_8589943973,2,Consumable
part_8590008931,1,Consumable
part_8590052809,1,Consumable
part_8590217517,2,Consumable
part_8590130443,3,Consumable
part_8590111450,15,Consumable
part_8590130442,3,Consumable
part_8590130446,2,Consumable
part_8589989763,8,Consumable
part_8590135703,2,Consumable
part_8590179511,1,Consumable
part_8590191308,2,Consumable
part_8590018403,1,Consumable
part_8590038688,1,Consumable
part_8590135700,2,Consumable
part_8589990687,4,Consumable
part_8590263809,1,Consumable
part_8590146906,1,Consumable
part_8589935714,2,Consumable
part_8589967892,1,Consumable
part_8589952000,5,Consumable
part_8589952684,1,Consumable
part_8589950257,9,Consumable
part_8590119731,6,Consumable
part_8590195364,2,Consumable
part_8589936100,5,Consumable
part_8590139826,1,Consumable
part_8589944584,1,Part
part_8589942224,6,Consumable
part_8589934754,10,Consumable
part_8589990510,1,Consumable
part_8589956623,2,Consumable
part_8590113807,2,Consumable
part_8589942997,9,Consumable
part_8590005538,1,Consumable
part_8590000750,2,Consumable
part_8589942968,12,Consumable
part_8589935926,4,Consumable
part_8589935927,8,Consumable
part_8589935928,1,Consumable
part_8589948306,22,Consumable
part_8590000022,2,Consumable
part_8590116889,1,Consumable
part_8589935296,24,Consumable
part_8590161122,2,Consumable
part_8590047013,2,Consumable
part_8589936127,4,Consumable
part_8590035538,1,Consumable
part_8590118986,3,Consumable
part_8590160714,2,Consumable
part_8589936160,11,Consumable
part_8590203808,1,Consumable
part_8589986058,1,Consumable
part_8590026779,1,Consumable
part_8590000224,19,Consumable
part_8589942942,1,Consumable
part_8589976375,6,Consumable
part_8589944651,5,Consumable
part_8589944625,22,Consumable
part_8590079204,3,Consumable
part_8590138834,3,Consumable
part_8590062847,1,Consumable
part_8590243635,1,Consumable
part_8590243633,1,Consumable
part_8589989733,1,Consumable
part_8589955532,11,Consumable
part_8590024481,1,Consumable
part_8590147115,4,Part
part_8590203365,1,Consumable
part_8589995046,1,Consumable
part_8589935381,5,Consumable
part_8589975877,5,Part
part_8589955815,16,Consumable
part_8589956553,5,Consumable
part_8590136349,1,Consumable
part_8589944461,2,Part
part_8589969387,2,Consumable
part_8590027505,7,Consumable
part_8590096531,1,Consumable
part_8589937413,2,Part
part_8589979685,15,Consumable
part_8590117810,1,Consumable
part_8590130312,1,Part
part_8590057260,21,Consumable
part_8590039961,1,Consumable
part_8590211976,1,Consumable
part_8590030181,1,Consumable
part_8590084162,1,Consumable
part_8590118143,6,Part
part_8590219845,2,Consumable
part_8590086639,1,Part
part_8589961741,1,Consumable
part_8589961736,1,Consumable
part_8589953731,3,Consumable
part_8590029924,1,Consumable
part_8590073094,1,Consumable
part_8590073114,1,Consumable
part_8590073115,1,Consumable
part_8590144396,1,Consumable
part_8590112773,1,Consumable
part_8590201030,1,Consumable
part_8589940109,1,Part
part_8590096508,1,Consumable
part_8589950310,12,Consumable
part_8589944611,56,Consumable
part_8590271261,2,Part
part_8589996201,1,Consumable
part_8590039842,1,Consumable
part_8590039863,2,Consumable
part_8590196957,1,Consumable
part_8590208642,1,Consumable
part_8589977316,1,Consumable
part_8590035978,1,Consumable
part_8590203004,1,Consumable
part_8590119328,1,Consumable
part_8589982340,1,Consumable
part_8590030579,2,Consumable
part_8590098019,2,Consumable
part_8590155528,5,Consumable
part_8589936078,1,Consumable
part_8590155534,2,Consumable
part_8590274835,1,Consumable
part_8590118985,7,Consumable
part_8590159872,1,Consumable
part_8590275354,1,Consumable
part_8589969765,1,Consumable
part_8590063080,1,Consumable
part_8590057026,1,Consumable
part_8590034404,1,Consumable
part_8590030965,4,Consumable
part_8589987914,1,Consumable
part_8590078856,1,Consumable
part_8589946731,5,Consumable
part_8589965901,13,Consumable
part_8589934896,44,Consumable
part_8589965902,6,Consumable
part_8590008447,1,Consumable
part_8590023395,2,Consumable
part_8589975860,4,Consumable
part_8590073648,2,Consumable
part_8590138454,1,Consumable
part_8589936618,3,Consumable
part_8589937850,1,Consumable
part_8590090529,1,Consumable
part_8590001133,2,Consumable
part_8590007993,1,Consumable
part_8589960742,2,Consumable
part_8590036682,1,Consumable
part_8590068169,2,Consumable
part_8590214659,1,Consumable
part_8589962344,1,Consumable
part_8590074312,1,Consumable
part_8589958152,6,Consumable
part_8589950340,1,Consumable
part_8590076730,1,Consumable
part_8590211234,1,Consumable
part_8590240231,1,Consumable
part_8590139066,3,Part
part_8589980375,3,Consumable
part_8589935900,9,Consumable
part_8590015457,4,Consumable
part_8589968359,1,Consumable
part_8589987797,2,Consumable
part_8589987796,5,Consumable
part_8590006774,2,Consumable
part_8590000772,2,Consumable
part_8590115651,1,Consumable
part_8589949566,1,Consumable
part_8589982238,1,Consumable
part_8590115656,2,Consumable
part_8590032849,1,Consumable
part_8590018402,2,Consumable
part_8589968368,1,Consumable
part_8589987139,1,Consumable
part_8589990114,2,Consumable
part_8590144661,1,Consumable
part_8589990523,1,Consumable
part_8590161257,2,Consumable
part_8590028058,1,Consumable
part_8590146393,1,Consumable
part_8590026914,6,Consumable
part_8590014752,2,Consumable
part_8590005693,2,Consumable
part_8589961746,2,Consumable
part_8589961674,1,Consumable
part_8589952474,10,Consumable
part_8589952485,10,Consumable
part_8589982869,1,Part
part_8590049855,2,Part
part_8589937310,1,Consumable
part_8589939114,10,Consumable
part_8589936775,2,Part
part_8589981071,1,Consumable
part_8590074286,2,Consumable
part_8590032534,12,Consumable
part_8589969350,5,Consumable
part_8589989360,3,Consumable
part_8590005734,3,Consumable
part_8589961731,11,Consumable
part_8590011818,12,Consumable
part_8589958160,2,Consumable
part_8589984008,2,Consumable
part_8590058094,1,Consumable
part_8590089835,3,Consumable
part_8589934961,19,Consumable
part_8590193565,1,Consumable
part_8590039101,2,Consumable
part_8589958084,3,Consumable
part_8590020076,1,Consumable
part_8589988265,4,Consumable
part_8590042176,1,Consumable
part_8589937003,3,Consumable
part_8589979149,1,Consumable
part_8589979112,1,Consumable
part_8589979126,2,Consumable
part_8590027590,2,Consumable
part_8590063976,2,Consumable
part_8589968481,3,Consumable
part_8589961673,12,Consumable
part_8589944556,11,Consumable
part_8590012583,2,Consumable
part_8589989037,3,Consumable
part_8589973389,8,Consumable
part_8590033083,1,Consumable
part_8590139308,1,Consumable
part_8590000074,6,Consumable
part_8590019772,1,Part
part_8589934838,4,Consumable
part_8590058445,3,Consumable
part_8590023499,1,Consumable
part_8590005973,1,Consumable
part_8590000611,4,Consumable
part_8589967816,3,Consumable
part_8589968053,8,Consumable
part_8589977470,15,Consumable
part_8590038172,3,Consumable
part_8590027443,1,Consumable
part_8590005962,2,Consumable
part_8589958098,7,Consumable
part_8589937002,4,Consumable
part_8590155573,3,Consumable
part_8590155572,1,Consumable
part_8589962418,1,Consumable
part_8590194105,3,Part
part_8590120247,1,Part
part_8590118938,1,Consumable
part_8590050839,3,Consumable
part_8589936746,7,Consumable
part_8590000839,3,Consumable
part_8590008232,1,Consumable
part_8590016002,5,Consumable
part_8590016006,5,Consumable
part_8590244389,1,Consumable
part_8589958679,3,Consumable
part_8589935906,4,Consumable
part_8590054663,1,Consumable
part_8590216967,2,Part
part_8590053073,2,Consumable
part_8590049180,1,Consumable
part_8590033532,3,Consumable
part_8590021809,1,Consumable
part_8590062855,1,Consumable
part_8590073527,1,Consumable
part_8589958294,4,Part
part_8589977418,18,Consumable
part_8589987134,17,Consumable
part_8589977417,11,Consumable
part_8590114591,1,Consumable
part_8590108598,2,Consumable
part_8589951840,16,Consumable
part_8589971431,2,Consumable
part_8590006018,1,Consumable
part_8590015312,6,Consumable
part_8589951817,24,Consumable
part_8589979752,2,Consumable
part_8589976539,3,Consumable
part_8590127994,2,Consumable
part_8590197230,1,Consumable
part_8590136674,1,Consumable
part_8590262414,1,Consumable
part_8590023578,17,Consumable
part_8590052621,4,Consumable
part_8589939860,9,Consumable
part_8589969484,2,Consumable
part_8590250430,2,Consumable
part_8590036901,2,Consumable
part_8589952157,15,Consumable
part_8590112911,2,Consumable
part_8590112902,1,Consumable
part_8589982357,22,Consumable
part_8589938094,47,Consumable
part_8590003743,2,Consumable
part_8590139601,1,Consumable
part_8590054755,1,Consumable
part_8589958137,11,Consumable
part_8589959796,1,Part
part_8589935754,3,Consumable
part_8590023672,1,Consumable
part_8590041860,1,Consumable
part_8590116928,4,Consumable
part_8590005608,8,Consumable
part_8589936141,16,Consumable
part_8590243104,1,Part
part_8590117326,1,Part
part_8590138550,2,Part
part_8589934862,1,Consumable
part_8590234124,1,Consumable
part_8589949332,2,Consumable
part_8589949295,1,Consumable
part_8589949326,1,Consumable
part_8589988904,4,Consumable
part_8589958108,9,Consumable
part_8590137040,3,Consumable
part_8590178871,5,Part
part_8590090295,5,Part
part_8590061991,5,Consumable
part_8590067901,1,Consumable
part_8590205946,1,Consumable
part_8590139550,2,Consumable
part_8590139551,1,Consumable
part_8590074654,2,Consumable
part_8590074652,1,Consumable
part_8589939341,23,Consumable
part_8589986431,10,Consumable
part_8590117284,2,Consumable
part_8589974210,2,Consumable
part_8590118851,1,Consumable
part_8590027285,2,Consumable
part_8590092007,1,Part
part_8590074653,2,Consumable
part_8590074651,5,Consumable
part_8590121346,1,Part
part_8590231602,1,Consumable
part_8590220208,1,Consumable
part_8589940549,1,Consumable
part_8589987643,8,Consumable
part_8590074658,4,Consumable
part_8590015138,8,Consumable
part_8589950276,6,Consumable
part_8589990125,12,Consumable
part_8590252287,3,Part
part_8590108555,1,Consumable
part_8590057502,2,Consumable
part_8590166324,1,Part
part_8590162057,1,Consumable
part_8590194032,2,Consumable
part_8590199822,1,Consumable
part_8590192327,1,Consumable
part_8590105836,2,Consumable
part_8590004379,5,Consumable
part_8590050844,4,Consumable
part_8590037612,6,Consumable
part_8590094446,2,Part
part_8590109139,2,Part
part_8590204125,2,Part
part_8589949120,11,Part
part_8589988282,3,Consumable
part_8589967028,3,Consumable
part_8590096273,1,Consumable
part_8590069336,1,Consumable
part_8590136387,3,Part
part_8590210447,1,Consumable
part_8590128039,1,Consumable
part_8590128038,1,Consumable
part_8589939096,51,Consumable
part_8590072895,1,Consumable
part_8589992905,3,Consumable
part_8589952473,1,Consumable
part_8590267146,1,Consumable
part_8590267145,1,Consumable
part_8590079676,2,Consumable
part_8589959582,3,Consumable
part_8589966104,5,Consumable
part_8589939107,4,Consumable
part_8589940057,22,Consumable
part_8589943305,1,Consumable
part_8589987645,2,Consumable
part_8590141389,1,Consumable
part_8590231025,1,Consumable
part_8589964370,2,Consumable
part_8590033383,2,Consumable
part_8590038379,2,Consumable
part_8590175223,1,Consumable
part_8590223247,1,Consumable
part_8590018424,1,Consumable
part_8589950293,8,Consumable
part_8590175059,1,Consumable
part_8589991635,5,Consumable
part_8589936546,41,Consumable
part_8589983534,18,Consumable
part_8589936192,58,Consumable
part_8589987786,2,Consumable
part_8590218548,2,Consumable
part_8590164933,1,Consumable
part_8589943251,31,Consumable
part_8589982963,11,Consumable
part_8590220284,1,Consumable
part_8590014275,1,Consumable
